epoch,class_id,class_name,precision,recall_sensitivity,specificity,f1
25,1,meningioma,0.990909090909091,1.0,0.9973614775725593,0.995433789954338
25,2,no_tumor,1.0,1.0,1.0,1.0
25,3,pituitary,1.0,0.9918032786885246,1.0,0.9958847736625513
26,0,glioma,1.0,1.0,1.0,1.0
26,1,meningioma,1.0,1.0,1.0,1.0
26,2,no_tumor,1.0,1.0,1.0,1.0
26,3,pituitary,1.0,1.0,1.0,1.0
27,0,glioma,1.0,1.0,1.0,1.0
27,1,meningioma,0.990909090909091,1.0,0.9973614775725593,0.995433789954338
27,2,no_tumor,1.0,1.0,1.0,1.0
27,3,pituitary,1.0,0.9918032786885246,1.0,0.9958847736625513
28,0,glioma,1.0,1.0,1.0,1.0
28,1,meningioma,0.990909090909091,1.0,0.9973614775725593,0.995433789954338
28,2,no_tumor,1.0,1.0,1.0,1.0
28,3,pituitary,1.0,0.9918032786885246,1.0,0.9958847736625513
29,0,glioma,1.0,1.0,1.0,1.0
29,1,meningioma,0.990909090909091,1.0,0.9973614775725593,0.995433789954338
29,2,no_tumor,1.0,1.0,1.0,1.0
29,3,pituitary,1.0,0.9918032786885246,1.0,0.9958847736625513
30,0,glioma,1.0,1.0,1.0,1.0
30,1,meningioma,0.990909090909091,1.0,0.9973614775725593,0.995433789954338
30,2,no_tumor,1.0,1.0,1.0,1.0
30,3,pituitary,1.0,0.9918032786885246,1.0,0.9958847736625513
31,0,glioma,1.0,1.0,1.0,1.0
31,1,meningioma,0.990909090909091,1.0,0.9973614775725593,0.995433789954338
31,2,no_tumor,1.0,1.0,1.0,1.0
31,3,pituitary,1.0,0.9918032786885246,1.0,0.9958847736625513
32,0,glioma,1.0,0.9937888198757764,1.0,0.9968847352024921
32,1,meningioma,0.9819819819819819,1.0,0.9947229551451188,0.9909090909090909
32,2,no_tumor,1.0,1.0,1.0,1.0
32,3,pituitary,1.0,0.9918032786885246,1.0,0.9958847736625513
33,0,glioma,1.0,1.0,1.0,1.0
33,1,meningioma,1.0,1.0,1.0,1.0
33,2,no_tumor,1.0,1.0,1.0,1.0
33,3,pituitary,1.0,1.0,1.0,1.0
34,0,glioma,1.0,1.0,1.0,1.0
34,1,meningioma,0.990909090909091,1.0,0.9973614775725593,0.995433789954338
34,2,no_tumor,1.0,1.0,1.0,1.0
34,3,pituitary,1.0,0.9918032786885246,1.0,0.9958847736625513
35,0,glioma,1.0,1.0,1.0,1.0
35,1,meningioma,0.990909090909091,1.0,0.9973614775725593,0.995433789954338
35,2,no_tumor,1.0,1.0,1.0,1.0
35,3,pituitary,1.0,0.9918032786885246,1.0,0.9958847736625513
36,0,glioma,1.0,0.9937888198757764,1.0,0.9968847352024921
36,1,meningioma,0.9819819819819819,1.0,0.9947229551451188,0.9909090909090909
36,2,no_tumor,1.0,1.0,1.0,1.0
36,3,pituitary,1.0,0.9918032786885246,1.0,0.9958847736625513
37,0,glioma,1.0,1.0,1.0,1.0
37,1,meningioma,0.990909090909091,1.0,0.9973614775725593,0.995433789954338
37,2,no_tumor,1.0,1.0,1.0,1.0
37,3,pituitary,1.0,0.9918032786885246,1.0,0.9958847736625513
38,0,glioma,1.0,1.0,1.0,1.0
38,1,meningioma,0.9819819819819819,1.0,0.9947229551451188,0.9909090909090909
38,2,no_tumor,1.0,1.0,1.0,1.0
38,3,pituitary,1.0,0.9836065573770492,1.0,0.9917355371900827
39,0,glioma,1.0,1.0,1.0,1.0
39,1,meningioma,1.0,1.0,1.0,1.0
39,2,no_tumor,1.0,1.0,1.0,1.0
39,3,pituitary,1.0,1.0,1.0,1.0
40,0,glioma,1.0,1.0,1.0,1.0
40,1,meningioma,1.0,1.0,1.0,1.0
40,2,no_tumor,1.0,1.0,1.0,1.0
40,3,pituitary,1.0,1.0,1.0,1.0
41,0,glioma,1.0,1.0,1.0,1.0
41,1,meningioma,0.990909090909091,1.0,0.9973614775725593,0.995433789954338
41,2,no_tumor,1.0,1.0,1.0,1.0
41,3,pituitary,1.0,0.9918032786885246,1.0,0.9958847736625513
42,0,glioma,1.0,1.0,1.0,1.0
42,1,meningioma,1.0,1.0,1.0,1.0
42,2,no_tumor,1.0,1.0,1.0,1.0
42,3,pituitary,1.0,1.0,1.0,1.0
43,0,glioma,1.0,1.0,1.0,1.0
43,1,meningioma,0.990909090909091,1.0,0.9973614775725593,0.995433789954338
43,2,no_tumor,1.0,1.0,1.0,1.0
43,3,pituitary,1.0,0.9918032786885246,1.0,0.9958847736625513
44,0,glioma,1.0,1.0,1.0,1.0
44,1,meningioma,0.990909090909091,1.0,0.9973614775725593,0.995433789954338
44,2,no_tumor,1.0,1.0,1.0,1.0
44,3,pituitary,1.0,0.9918032786885246,1.0,0.9958847736625513
45,0,glioma,1.0,1.0,1.0,1.0
45,1,meningioma,0.990909090909091,1.0,0.9973614775725593,0.995433789954338
45,2,no_tumor,1.0,1.0,1.0,1.0
45,3,pituitary,1.0,0.9918032786885246,1.0,0.9958847736625513
46,0,glioma,1.0,1.0,1.0,1.0
46,1,meningioma,0.990909090909091,1.0,0.9973614775725593,0.995433789954338
46,2,no_tumor,1.0,1.0,1.0,1.0
46,3,pituitary,1.0,0.9918032786885246,1.0,0.9958847736625513
47,0,glioma,1.0,1.0,1.0,1.0
47,1,meningioma,0.9819819819819819,1.0,0.9947229551451188,0.9909090909090909
47,2,no_tumor,1.0,1.0,1.0,1.0
47,3,pituitary,1.0,0.9836065573770492,1.0,0.9917355371900827
48,0,glioma,1.0,1.0,1.0,1.0
48,1,meningioma,0.990909090909091,1.0,0.9973614775725593,0.995433789954338
48,2,no_tumor,1.0,1.0,1.0,1.0
48,3,pituitary,1.0,0.9918032786885246,1.0,0.9958847736625513
49,0,glioma,1.0,1.0,1.0,1.0
49,1,meningioma,0.990909090909091,1.0,0.9973614775725593,0.995433789954338
49,2,no_tumor,1.0,1.0,1.0,1.0
49,3,pituitary,1.0,0.9918032786885246,1.0,0.9958847736625513
50,0,glioma,1.0,1.0,1.0,1.0
50,1,meningioma,0.990909090909091,1.0,0.9973614775725593,0.995433789954338
50,2,no_tumor,1.0,1.0,1.0,1.0
50,3,pituitary,1.0,0.9918032786885246,1.0,0.9958847736625513
51,0,glioma,1.0,1.0,1.0,1.0
51,1,meningioma,0.9646017699115044,1.0,0.9894459102902374,0.9819819819819819
51,2,no_tumor,1.0,1.0,1.0,1.0
51,3,pituitary,1.0,0.9672131147540983,1.0,0.9833333333333333
52,0,glioma,1.0,1.0,1.0,1.0
52,1,meningioma,0.990909090909091,1.0,0.9973614775725593,0.995433789954338
52,2,no_tumor,1.0,1.0,1.0,1.0
52,3,pituitary,1.0,0.9918032786885246,1.0,0.9958847736625513
53,0,glioma,1.0,1.0,1.0,1.0
53,1,meningioma,0.990909090909091,1.0,0.9973614775725593,0.995433789954338
53,2,no_tumor,1.0,1.0,1.0,1.0
53,3,pituitary,1.0,0.9918032786885246,1.0,0.9958847736625513
54,0,glioma,1.0,1.0,1.0,1.0
54,1,meningioma,0.990909090909091,1.0,0.9973614775725593,0.995433789954338
54,2,no_tumor,1.0,1.0,1.0,1.0
54,3,pituitary,1.0,0.9918032786885246,1.0,0.9958847736625513
55,0,glioma,1.0,1.0,1.0,1.0
55,1,meningioma,0.990909090909091,1.0,0.9973614775725593,0.995433789954338
55,2,no_tumor,1.0,1.0,1.0,1.0
55,3,pituitary,1.0,0.9918032786885246,1.0,0.9958847736625513
56,0,glioma,1.0,1.0,1.0,1.0
56,1,meningioma,0.990909090909091,1.0,0.9973614775725593,0.995433789954338
56,2,no_tumor,1.0,1.0,1.0,1.0
56,3,pituitary,1.0,0.9918032786885246,1.0,0.9958847736625513
57,0,glioma,1.0,1.0,1.0,1.0
57,1,meningioma,0.990909090909091,1.0,0.9973614775725593,0.995433789954338
57,2,no_tumor,1.0,1.0,1.0,1.0
57,3,pituitary,1.0,0.9918032786885246,1.0,0.9958847736625513
58,0,glioma,1.0,1.0,1.0,1.0
58,1,meningioma,0.990909090909091,1.0,0.9973614775725593,0.995433789954338
58,2,no_tumor,1.0,1.0,1.0,1.0
58,3,pituitary,1.0,0.9918032786885246,1.0,0.9958847736625513
59,0,glioma,1.0,1.0,1.0,1.0
59,1,meningioma,0.990909090909091,1.0,0.9973614775725593,0.995433789954338
59,2,no_tumor,1.0,1.0,1.0,1.0
59,3,pituitary,1.0,0.9918032786885246,1.0,0.9958847736625513
60,0,glioma,1.0,1.0,1.0,1.0
60,1,meningioma,0.9819819819819819,1.0,0.9947229551451188,0.9909090909090909
60,2,no_tumor,1.0,1.0,1.0,1.0
60,3,pituitary,1.0,0.9836065573770492,1.0,0.9917355371900827
61,0,glioma,1.0,1.0,1.0,1.0
61,1,meningioma,0.990909090909091,1.0,0.9973614775725593,0.995433789954338
61,2,no_tumor,1.0,1.0,1.0,1.0
61,3,pituitary,1.0,0.9918032786885246,1.0,0.9958847736625513
62,0,glioma,1.0,1.0,1.0,1.0
62,1,meningioma,0.990909090909091,1.0,0.9973614775725593,0.995433789954338
62,2,no_tumor,1.0,1.0,1.0,1.0
62,3,pituitary,1.0,0.9918032786885246,1.0,0.9958847736625513
63,0,glioma,1.0,1.0,1.0,1.0
63,1,meningioma,0.990909090909091,1.0,0.9973614775725593,0.995433789954338
63,2,no_tumor,1.0,1.0,1.0,1.0
63,3,pituitary,1.0,0.9918032786885246,1.0,0.9958847736625513
64,0,glioma,1.0,1.0,1.0,1.0
64,1,meningioma,0.990909090909091,1.0,0.9973614775725593,0.995433789954338
64,2,no_tumor,1.0,1.0,1.0,1.0
64,3,pituitary,1.0,0.9918032786885246,1.0,0.9958847736625513
65,0,glioma,1.0,1.0,1.0,1.0
65,1,meningioma,0.990909090909091,1.0,0.9973614775725593,0.995433789954338
65,2,no_tumor,1.0,1.0,1.0,1.0
65,3,pituitary,1.0,0.9918032786885246,1.0,0.9958847736625513
66,0,glioma,1.0,1.0,1.0,1.0
66,1,meningioma,0.990909090909091,1.0,0.9973614775725593,0.995433789954338
66,2,no_tumor,1.0,1.0,1.0,1.0
66,3,pituitary,1.0,0.9918032786885246,1.0,0.9958847736625513
67,0,glioma,1.0,1.0,1.0,1.0
67,1,meningioma,0.990909090909091,1.0,0.9973614775725593,0.995433789954338
67,2,no_tumor,1.0,1.0,1.0,1.0
67,3,pituitary,1.0,0.9918032786885246,1.0,0.9958847736625513
68,0,glioma,1.0,1.0,1.0,1.0
68,1,meningioma,0.990909090909091,1.0,0.9973614775725593,0.995433789954338
68,2,no_tumor,1.0,1.0,1.0,1.0
68,3,pituitary,1.0,0.9918032786885246,1.0,0.9958847736625513
69,0,glioma,1.0,1.0,1.0,1.0
69,1,meningioma,0.990909090909091,1.0,0.9973614775725593,0.995433789954338
69,2,no_tumor,1.0,1.0,1.0,1.0
69,3,pituitary,1.0,0.9918032786885246,1.0,0.9958847736625513
70,0,glioma,1.0,1.0,1.0,1.0
70,1,meningioma,0.990909090909091,1.0,0.9973614775725593,0.995433789954338
70,2,no_tumor,1.0,1.0,1.0,1.0
70,3,pituitary,1.0,0.9918032786885246,1.0,0.9958847736625513
71,0,glioma,1.0,1.0,1.0,1.0
71,1,meningioma,0.990909090909091,1.0,0.9973614775725593,0.995433789954338
71,2,no_tumor,1.0,1.0,1.0,1.0
71,3,pituitary,1.0,0.9918032786885246,1.0,0.9958847736625513
72,0,glioma,1.0,1.0,1.0,1.0
72,1,meningioma,0.990909090909091,1.0,0.9973614775725593,0.995433789954338
72,2,no_tumor,1.0,1.0,1.0,1.0
72,3,pituitary,1.0,0.9918032786885246,1.0,0.9958847736625513
73,0,glioma,1.0,1.0,1.0,1.0
73,1,meningioma,0.990909090909091,1.0,0.9973614775725593,0.995433789954338
73,2,no_tumor,1.0,1.0,1.0,1.0
73,3,pituitary,1.0,0.9918032786885246,1.0,0.9958847736625513
74,0,glioma,1.0,1.0,1.0,1.0
74,1,meningioma,0.990909090909091,1.0,0.9973614775725593,0.995433789954338
74,2,no_tumor,1.0,1.0,1.0,1.0
74,3,pituitary,1.0,0.9918032786885246,1.0,0.9958847736625513
75,0,glioma,1.0,1.0,1.0,1.0
75,1,meningioma,0.990909090909091,1.0,0.9973614775725593,0.995433789954338
75,2,no_tumor,1.0,1.0,1.0,1.0
75,3,pituitary,1.0,0.9918032786885246,1.0,0.9958847736625513
76,0,glioma,1.0,1.0,1.0,1.0
76,1,meningioma,0.990909090909091,1.0,0.9973614775725593,0.995433789954338
76,2,no_tumor,1.0,1.0,1.0,1.0
76,3,pituitary,1.0,0.9918032786885246,1.0,0.9958847736625513
77,0,glioma,1.0,1.0,1.0,1.0
77,1,meningioma,0.990909090909091,1.0,0.9973614775725593,0.995433789954338
77,2,no_tumor,1.0,1.0,1.0,1.0
77,3,pituitary,1.0,0.9918032786885246,1.0,0.9958847736625513
78,0,glioma,1.0,1.0,1.0,1.0
78,1,meningioma,0.990909090909091,1.0,0.9973614775725593,0.995433789954338
78,2,no_tumor,1.0,1.0,1.0,1.0
78,3,pituitary,1.0,0.9918032786885246,1.0,0.9958847736625513
79,0,glioma,1.0,1.0,1.0,1.0
79,1,meningioma,0.990909090909091,1.0,0.9973614775725593,0.995433789954338
79,2,no_tumor,1.0,1.0,1.0,1.0
79,3,pituitary,1.0,0.9918032786885246,1.0,0.9958847736625513
80,0,glioma,1.0,1.0,1.0,1.0
80,1,meningioma,0.990909090909091,1.0,0.9973614775725593,0.995433789954338
80,2,no_tumor,1.0,1.0,1.0,1.0
80,3,pituitary,1.0,0.9918032786885246,1.0,0.9958847736625513
81,0,glioma,1.0,1.0,1.0,1.0
81,1,meningioma,0.990909090909091,1.0,0.9973614775725593,0.995433789954338
81,2,no_tumor,1.0,1.0,1.0,1.0
81,3,pituitary,1.0,0.9918032786885246,1.0,0.9958847736625513
82,0,glioma,1.0,1.0,1.0,1.0
82,1,meningioma,0.990909090909091,1.0,0.9973614775725593,0.995433789954338
82,2,no_tumor,1.0,1.0,1.0,1.0
82,3,pituitary,1.0,0.9918032786885246,1.0,0.9958847736625513
83,0,glioma,1.0,1.0,1.0,1.0
83,1,meningioma,0.990909090909091,1.0,0.9973614775725593,0.995433789954338
83,2,no_tumor,1.0,1.0,1.0,1.0
83,3,pituitary,1.0,0.9918032786885246,1.0,0.9958847736625513
84,0,glioma,1.0,1.0,1.0,1.0
84,1,meningioma,0.990909090909091,1.0,0.9973614775725593,0.995433789954338
84,2,no_tumor,1.0,1.0,1.0,1.0
84,3,pituitary,1.0,0.9918032786885246,1.0,0.9958847736625513
85,0,glioma,1.0,1.0,1.0,1.0
85,1,meningioma,0.990909090909091,1.0,0.9973614775725593,0.995433789954338
85,2,no_tumor,1.0,1.0,1.0,1.0
85,3,pituitary,1.0,0.9918032786885246,1.0,0.9958847736625513
86,0,glioma,1.0,1.0,1.0,1.0
86,1,meningioma,0.990909090909091,1.0,0.9973614775725593,0.995433789954338
86,2,no_tumor,1.0,1.0,1.0,1.0
86,3,pituitary,1.0,0.9918032786885246,1.0,0.9958847736625513
87,0,glioma,1.0,1.0,1.0,1.0
87,1,meningioma,0.990909090909091,1.0,0.9973614775725593,0.995433789954338
87,2,no_tumor,1.0,1.0,1.0,1.0
87,3,pituitary,1.0,0.9918032786885246,1.0,0.9958847736625513
88,0,glioma,1.0,1.0,1.0,1.0
88,1,meningioma,0.990909090909091,1.0,0.9973614775725593,0.995433789954338
88,2,no_tumor,1.0,1.0,1.0,1.0
88,3,pituitary,1.0,0.9918032786885246,1.0,0.9958847736625513
89,0,glioma,1.0,1.0,1.0,1.0
89,1,meningioma,0.990909090909091,1.0,0.9973614775725593,0.995433789954338
89,2,no_tumor,1.0,1.0,1.0,1.0
89,3,pituitary,1.0,0.9918032786885246,1.0,0.9958847736625513
90,0,glioma,1.0,1.0,1.0,1.0
90,1,meningioma,0.990909090909091,1.0,0.9973614775725593,0.995433789954338
90,2,no_tumor,1.0,1.0,1.0,1.0
90,3,pituitary,1.0,0.9918032786885246,1.0,0.9958847736625513
91,0,glioma,1.0,1.0,1.0,1.0
91,1,meningioma,0.990909090909091,1.0,0.9973614775725593,0.995433789954338
91,2,no_tumor,1.0,1.0,1.0,1.0
91,3,pituitary,1.0,0.9918032786885246,1.0,0.9958847736625513
92,0,glioma,1.0,1.0,1.0,1.0
92,1,meningioma,0.990909090909091,1.0,0.9973614775725593,0.995433789954338
92,2,no_tumor,1.0,1.0,1.0,1.0
92,3,pituitary,1.0,0.9918032786885246,1.0,0.9958847736625513
93,0,glioma,1.0,1.0,1.0,1.0
93,1,meningioma,0.990909090909091,1.0,0.9973614775725593,0.995433789954338
93,2,no_tumor,1.0,1.0,1.0,1.0
93,3,pituitary,1.0,0.9918032786885246,1.0,0.9958847736625513
94,0,glioma,1.0,1.0,1.0,1.0
94,1,meningioma,0.990909090909091,1.0,0.9973614775725593,0.995433789954338
94,2,no_tumor,1.0,1.0,1.0,1.0
94,3,pituitary,1.0,0.9918032786885246,1.0,0.9958847736625513
95,0,glioma,1.0,1.0,1.0,1.0
95,1,meningioma,0.990909090909091,1.0,0.9973614775725593,0.995433789954338
95,2,no_tumor,1.0,1.0,1.0,1.0
95,3,pituitary,1.0,0.9918032786885246,1.0,0.9958847736625513
96,0,glioma,1.0,1.0,1.0,1.0
96,1,meningioma,0.990909090909091,1.0,0.9973614775725593,0.995433789954338
96,2,no_tumor,1.0,1.0,1.0,1.0
96,3,pituitary,1.0,0.9918032786885246,1.0,0.9958847736625513
97,0,glioma,1.0,1.0,1.0,1.0
97,1,meningioma,0.990909090909091,1.0,0.9973614775725593,0.995433789954338
97,2,no_tumor,1.0,1.0,1.0,1.0
97,3,pituitary,1.0,0.9918032786885246,1.0,0.9958847736625513
98,0,glioma,1.0,1.0,1.0,1.0
98,1,meningioma,0.990909090909091,1.0,0.9973614775725593,0.995433789954338
98,2,no_tumor,1.0,1.0,1.0,1.0
98,3,pituitary,1.0,0.9918032786885246,1.0,0.9958847736625513
99,0,glioma,1.0,1.0,1.0,1.0
99,1,meningioma,0.990909090909091,1.0,0.9973614775725593,0.995433789954338
99,2,no_tumor,1.0,1.0,1.0,1.0
99,3,pituitary,1.0,0.9918032786885246,1.0,0.9958847736625513
100,0,glioma,1.0,1.0,1.0,1.0
100,1,meningioma,0.990909090909091,1.0,0.9973614775725593,0.995433789954338
100,2,no_tumor,1.0,1.0,1.0,1.0
100,3,pituitary,1.0,0.9918032786885246,1.0,0.9958847736625513
