epoch,class_id,class_name,precision,recall_sensitivity,specificity,f1
19,1,meningioma,0.9803921568627451,0.974025974025974,0.9946949602122016,0.977198697068404
19,2,no_tumor,1.0,0.9950617283950617,1.0,0.9975247524752474
19,3,pituitary,0.9859154929577465,0.9915014164305949,0.9953959484346224,0.9887005649717514
20,0,glioma,0.9919786096256684,0.9946380697050938,0.9971857410881801,0.9933065595716197
20,1,meningioma,0.9807073954983923,0.9902597402597403,0.9946949602122016,0.9854604200323102
20,2,no_tumor,1.0,0.9925925925925926,1.0,0.996282527881041
20,3,pituitary,0.9914772727272727,0.9886685552407932,0.9972375690607734,0.9900709219858156
21,0,glioma,0.9867021276595744,0.9946380697050938,0.9953095684803002,0.9906542056074765
21,1,meningioma,0.9869281045751634,0.9805194805194806,0.9964633068081344,0.9837133550488599
21,2,no_tumor,1.0,0.9901234567901235,1.0,0.9950372208436724
21,3,pituitary,0.9859550561797753,0.9943342776203966,0.9953959484346224,0.9901269393511989
22,0,glioma,0.9867724867724867,1.0,0.9953095684803002,0.9933422103861518
22,1,meningioma,0.9966996699669967,0.9805194805194806,0.9991158267020336,0.9885433715220948
22,2,no_tumor,1.0,0.9950617283950617,1.0,0.9975247524752474
22,3,pituitary,0.9915492957746479,0.9971671388101983,0.9972375690607734,0.9943502824858758
23,0,glioma,0.9893333333333333,0.9946380697050938,0.9962476547842402,0.9919786096256684
23,1,meningioma,0.9775641025641025,0.9902597402597403,0.9938107869142352,0.9838709677419355
23,2,no_tumor,1.0,0.9925925925925926,1.0,0.996282527881041
23,3,pituitary,0.9914285714285714,0.9830028328611898,0.9972375690607734,0.9871977240398293
24,0,glioma,0.992,0.9973190348525469,0.9971857410881801,0.9946524064171123
24,1,meningioma,0.9902597402597403,0.9902597402597403,0.9973474801061007,0.9902597402597403
24,2,no_tumor,1.0,0.9950617283950617,1.0,0.9975247524752474
24,3,pituitary,0.9943342776203966,0.9943342776203966,0.998158379373849,0.9943342776203966
25,0,glioma,0.9920212765957447,1.0,0.9971857410881801,0.9959946595460614
25,1,meningioma,0.9967105263157895,0.9837662337662337,0.9991158267020336,0.9901960784313725
25,2,no_tumor,1.0,0.9950617283950617,1.0,0.9975247524752474
25,3,pituitary,0.9887640449438202,0.9971671388101983,0.996316758747698,0.9929478138222848
26,0,glioma,0.9893617021276596,0.9973190348525469,0.9962476547842402,0.9933244325767691
26,1,meningioma,0.9870967741935484,0.9935064935064936,0.9964633068081344,0.9902912621359222
26,2,no_tumor,1.0,0.9950617283950617,1.0,0.9975247524752474
26,3,pituitary,0.9942857142857143,0.9858356940509915,0.998158379373849,0.9900426742532005
27,0,glioma,0.9789473684210527,0.9973190348525469,0.9924953095684803,0.9880478087649401
27,1,meningioma,0.9901639344262295,0.9805194805194806,0.9973474801061007,0.9853181076672105
27,2,no_tumor,1.0,0.9950617283950617,1.0,0.9975247524752474
27,3,pituitary,0.9886039886039886,0.9830028328611898,0.996316758747698,0.9857954545454546
28,0,glioma,0.9815303430079155,0.9973190348525469,0.9934333958724203,0.9893617021276596
28,1,meningioma,0.9901960784313726,0.9837662337662337,0.9973474801061007,0.986970684039088
28,2,no_tumor,1.0,0.9925925925925926,1.0,0.996282527881041
28,3,pituitary,0.9886363636363636,0.9858356940509915,0.996316758747698,0.9872340425531915
29,0,glioma,0.9893899204244032,1.0,0.9962476547842402,0.9946666666666667
29,1,meningioma,0.9934640522875817,0.987012987012987,0.9982316534040672,0.990228013029316
29,2,no_tumor,1.0,0.9950617283950617,1.0,0.9975247524752474
29,3,pituitary,0.9915014164305949,0.9915014164305949,0.9972375690607734,0.9915014164305949
30,0,glioma,0.992,0.9973190348525469,0.9971857410881801,0.9946524064171123
30,1,meningioma,0.9901639344262295,0.9805194805194806,0.9973474801061007,0.9853181076672105
30,2,no_tumor,1.0,0.9925925925925926,1.0,0.996282527881041
30,3,pituitary,0.9831932773109243,0.9943342776203966,0.994475138121547,0.9887323943661971
31,0,glioma,0.9763779527559056,0.9973190348525469,0.9915572232645403,0.9867374005305041
31,1,meningioma,0.9836601307189542,0.9772727272727273,0.995579133510168,0.9804560260586319
31,2,no_tumor,1.0,0.9901234567901235,1.0,0.9950372208436724
31,3,pituitary,0.9829059829059829,0.9773371104815864,0.994475138121547,0.9801136363636364
32,0,glioma,0.9841688654353562,1.0,0.9943714821763602,0.9920212765957447
32,1,meningioma,0.993421052631579,0.9805194805194806,0.9982316534040672,0.9869281045751634
32,2,no_tumor,1.0,0.9925925925925926,1.0,0.996282527881041
32,3,pituitary,0.9858757062146892,0.9886685552407932,0.9953959484346224,0.9872701555869873
33,0,glioma,0.9893333333333333,0.9946380697050938,0.9962476547842402,0.9919786096256684
33,1,meningioma,0.9900990099009901,0.974025974025974,0.9973474801061007,0.9819967266775778
33,2,no_tumor,0.9975247524752475,0.9950617283950617,0.9990328820116054,0.9962917181705809
33,3,pituitary,0.9831932773109243,0.9943342776203966,0.994475138121547,0.9887323943661971
34,0,glioma,0.9893333333333333,0.9946380697050938,0.9962476547842402,0.9919786096256684
34,1,meningioma,0.987012987012987,0.987012987012987,0.9964633068081344,0.987012987012987
34,2,no_tumor,1.0,0.9950617283950617,1.0,0.9975247524752474
34,3,pituitary,0.9915014164305949,0.9915014164305949,0.9972375690607734,0.9915014164305949
35,0,glioma,0.986737400530504,0.9973190348525469,0.9953095684803002,0.992
35,1,meningioma,0.9868852459016394,0.9772727272727273,0.9964633068081344,0.9820554649265907
35,2,no_tumor,1.0,0.9925925925925926,1.0,0.996282527881041
35,3,pituitary,0.9859154929577465,0.9915014164305949,0.9953959484346224,0.9887005649717514
36,0,glioma,0.9893048128342246,0.9919571045576407,0.9962476547842402,0.9906291834002677
36,1,meningioma,0.9773462783171522,0.9805194805194806,0.9938107869142352,0.9789303079416534
36,2,no_tumor,1.0,0.9851851851851852,1.0,0.9925373134328358
36,3,pituitary,0.9831932773109243,0.9943342776203966,0.994475138121547,0.9887323943661971
37,0,glioma,0.9893617021276596,0.9973190348525469,0.9962476547842402,0.9933244325767691
37,1,meningioma,0.9869281045751634,0.9805194805194806,0.9964633068081344,0.9837133550488599
37,2,no_tumor,1.0,0.9925925925925926,1.0,0.996282527881041
37,3,pituitary,0.9887323943661972,0.9943342776203966,0.996316758747698,0.9915254237288135
38,0,glioma,0.9920212765957447,1.0,0.9971857410881801,0.9959946595460614
38,1,meningioma,0.9869281045751634,0.9805194805194806,0.9964633068081344,0.9837133550488599
38,2,no_tumor,1.0,0.9950617283950617,1.0,0.9975247524752474
38,3,pituitary,0.9858757062146892,0.9886685552407932,0.9953959484346224,0.9872701555869873
39,0,glioma,0.9946380697050938,0.9946380697050938,0.99812382739212,0.9946380697050938
39,1,meningioma,0.9837662337662337,0.9837662337662337,0.995579133510168,0.9837662337662337
39,2,no_tumor,1.0,0.9950617283950617,1.0,0.9975247524752474
39,3,pituitary,0.9830985915492958,0.9886685552407932,0.994475138121547,0.9858757062146892
40,0,glioma,0.992,0.9973190348525469,0.9971857410881801,0.9946524064171123
40,1,meningioma,0.9901639344262295,0.9805194805194806,0.9973474801061007,0.9853181076672105
40,2,no_tumor,1.0,0.9950617283950617,1.0,0.9975247524752474
40,3,pituitary,0.9859550561797753,0.9943342776203966,0.9953959484346224,0.9901269393511989
41,0,glioma,0.992,0.9973190348525469,0.9971857410881801,0.9946524064171123
41,1,meningioma,0.9901639344262295,0.9805194805194806,0.9973474801061007,0.9853181076672105
41,2,no_tumor,1.0,0.9950617283950617,1.0,0.9975247524752474
41,3,pituitary,0.9859550561797753,0.9943342776203966,0.9953959484346224,0.9901269393511989
42,0,glioma,0.9893899204244032,1.0,0.9962476547842402,0.9946666666666667
42,1,meningioma,0.993421052631579,0.9805194805194806,0.9982316534040672,0.9869281045751634
42,2,no_tumor,1.0,0.9950617283950617,1.0,0.9975247524752474
42,3,pituitary,0.9887323943661972,0.9943342776203966,0.996316758747698,0.9915254237288135
43,0,glioma,0.9946524064171123,0.9973190348525469,0.99812382739212,0.9959839357429718
43,1,meningioma,0.9901960784313726,0.9837662337662337,0.9973474801061007,0.986970684039088
43,2,no_tumor,1.0,0.9950617283950617,1.0,0.9975247524752474
43,3,pituitary,0.9859550561797753,0.9943342776203966,0.9953959484346224,0.9901269393511989
44,0,glioma,0.9946524064171123,0.9973190348525469,0.99812382739212,0.9959839357429718
44,1,meningioma,0.9901960784313726,0.9837662337662337,0.9973474801061007,0.986970684039088
44,2,no_tumor,1.0,0.9925925925925926,1.0,0.996282527881041
44,3,pituitary,0.9831932773109243,0.9943342776203966,0.994475138121547,0.9887323943661971
45,0,glioma,0.992,0.9973190348525469,0.9971857410881801,0.9946524064171123
45,1,meningioma,0.987012987012987,0.987012987012987,0.9964633068081344,0.987012987012987
45,2,no_tumor,0.9975247524752475,0.9950617283950617,0.9990328820116054,0.9962917181705809
45,3,pituitary,0.9943181818181818,0.9915014164305949,0.998158379373849,0.9929078014184397
46,0,glioma,0.992,0.9973190348525469,0.9971857410881801,0.9946524064171123
46,1,meningioma,0.9901639344262295,0.9805194805194806,0.9973474801061007,0.9853181076672105
46,2,no_tumor,1.0,0.9950617283950617,1.0,0.9975247524752474
46,3,pituitary,0.9859550561797753,0.9943342776203966,0.9953959484346224,0.9901269393511989
47,0,glioma,0.9893617021276596,0.9973190348525469,0.9962476547842402,0.9933244325767691
47,1,meningioma,0.9869281045751634,0.9805194805194806,0.9964633068081344,0.9837133550488599
47,2,no_tumor,1.0,0.9901234567901235,1.0,0.9950372208436724
47,3,pituitary,0.9831460674157303,0.9915014164305949,0.994475138121547,0.9873060648801127
48,0,glioma,0.992,0.9973190348525469,0.9971857410881801,0.9946524064171123
48,1,meningioma,0.9869281045751634,0.9805194805194806,0.9964633068081344,0.9837133550488599
48,2,no_tumor,1.0,0.9876543209876543,1.0,0.9937888198757764
48,3,pituitary,0.9804469273743017,0.9943342776203966,0.9935543278084714,0.9873417721518989
49,0,glioma,0.9946524064171123,0.9973190348525469,0.99812382739212,0.9959839357429718
49,1,meningioma,0.9869706840390879,0.9837662337662337,0.9964633068081344,0.9853658536585367
49,2,no_tumor,1.0,0.9851851851851852,1.0,0.9925373134328358
49,3,pituitary,0.9777158774373259,0.9943342776203966,0.992633517495396,0.9859550561797753
50,0,glioma,0.992,0.9973190348525469,0.9971857410881801,0.9946524064171123
50,1,meningioma,0.9901639344262295,0.9805194805194806,0.9973474801061007,0.9853181076672105
50,2,no_tumor,1.0,0.9925925925925926,1.0,0.996282527881041
50,3,pituitary,0.9831932773109243,0.9943342776203966,0.994475138121547,0.9887323943661971
51,0,glioma,0.992,0.9973190348525469,0.9971857410881801,0.9946524064171123
51,1,meningioma,0.9901639344262295,0.9805194805194806,0.9973474801061007,0.9853181076672105
51,2,no_tumor,1.0,0.9925925925925926,1.0,0.996282527881041
51,3,pituitary,0.9831932773109243,0.9943342776203966,0.994475138121547,0.9887323943661971
52,0,glioma,0.9893617021276596,0.9973190348525469,0.9962476547842402,0.9933244325767691
52,1,meningioma,0.9868852459016394,0.9772727272727273,0.9964633068081344,0.9820554649265907
52,2,no_tumor,1.0,0.9950617283950617,1.0,0.9975247524752474
52,3,pituitary,0.9859154929577465,0.9915014164305949,0.9953959484346224,0.9887005649717514
53,0,glioma,0.992,0.9973190348525469,0.9971857410881801,0.9946524064171123
53,1,meningioma,0.9901639344262295,0.9805194805194806,0.9973474801061007,0.9853181076672105
53,2,no_tumor,1.0,0.9925925925925926,1.0,0.996282527881041
53,3,pituitary,0.9831932773109243,0.9943342776203966,0.994475138121547,0.9887323943661971
54,0,glioma,0.9946666666666667,1.0,0.99812382739212,0.9973262032085561
54,1,meningioma,0.9967105263157895,0.9837662337662337,0.9991158267020336,0.9901960784313725
54,2,no_tumor,1.0,0.9901234567901235,1.0,0.9950372208436724
54,3,pituitary,0.9805013927576601,0.9971671388101983,0.9935543278084714,0.9887640449438202
55,0,glioma,0.992,0.9973190348525469,0.9971857410881801,0.9946524064171123
55,1,meningioma,0.9901639344262295,0.9805194805194806,0.9973474801061007,0.9853181076672105
55,2,no_tumor,1.0,0.9925925925925926,1.0,0.996282527881041
55,3,pituitary,0.9831932773109243,0.9943342776203966,0.994475138121547,0.9887323943661971
56,0,glioma,0.9946524064171123,0.9973190348525469,0.99812382739212,0.9959839357429718
56,1,meningioma,0.9901960784313726,0.9837662337662337,0.9973474801061007,0.986970684039088
56,2,no_tumor,1.0,0.9901234567901235,1.0,0.9950372208436724
56,3,pituitary,0.9804469273743017,0.9943342776203966,0.9935543278084714,0.9873417721518989
57,0,glioma,0.992,0.9973190348525469,0.9971857410881801,0.9946524064171123
57,1,meningioma,0.9901639344262295,0.9805194805194806,0.9973474801061007,0.9853181076672105
57,2,no_tumor,1.0,0.9925925925925926,1.0,0.996282527881041
57,3,pituitary,0.9831932773109243,0.9943342776203966,0.994475138121547,0.9887323943661971
58,0,glioma,0.992,0.9973190348525469,0.9971857410881801,0.9946524064171123
58,1,meningioma,0.9901639344262295,0.9805194805194806,0.9973474801061007,0.9853181076672105
58,2,no_tumor,1.0,0.9925925925925926,1.0,0.996282527881041
58,3,pituitary,0.9831932773109243,0.9943342776203966,0.994475138121547,0.9887323943661971
59,0,glioma,0.9893899204244032,1.0,0.9962476547842402,0.9946666666666667
59,1,meningioma,0.9933993399339934,0.9772727272727273,0.9982316534040672,0.9852700490998364
59,2,no_tumor,1.0,0.9925925925925926,1.0,0.996282527881041
59,3,pituitary,0.9831932773109243,0.9943342776203966,0.994475138121547,0.9887323943661971
60,0,glioma,0.9867724867724867,1.0,0.9953095684803002,0.9933422103861518
60,1,meningioma,0.9933554817275747,0.9707792207792207,0.9982316534040672,0.9819376026272577
60,2,no_tumor,0.9975186104218362,0.9925925925925926,0.9990328820116054,0.995049504950495
60,3,pituitary,0.9831932773109243,0.9943342776203966,0.994475138121547,0.9887323943661971
61,0,glioma,0.992,0.9973190348525469,0.9971857410881801,0.9946524064171123
61,1,meningioma,0.9901639344262295,0.9805194805194806,0.9973474801061007,0.9853181076672105
61,2,no_tumor,1.0,0.9950617283950617,1.0,0.9975247524752474
61,3,pituitary,0.9859550561797753,0.9943342776203966,0.9953959484346224,0.9901269393511989
62,0,glioma,0.9946524064171123,0.9973190348525469,0.99812382739212,0.9959839357429718
62,1,meningioma,0.9901960784313726,0.9837662337662337,0.9973474801061007,0.986970684039088
62,2,no_tumor,1.0,0.9925925925925926,1.0,0.996282527881041
62,3,pituitary,0.9831932773109243,0.9943342776203966,0.994475138121547,0.9887323943661971
63,0,glioma,0.992,0.9973190348525469,0.9971857410881801,0.9946524064171123
63,1,meningioma,0.9901639344262295,0.9805194805194806,0.9973474801061007,0.9853181076672105
63,2,no_tumor,1.0,0.9925925925925926,1.0,0.996282527881041
63,3,pituitary,0.9831932773109243,0.9943342776203966,0.994475138121547,0.9887323943661971
64,0,glioma,0.992,0.9973190348525469,0.9971857410881801,0.9946524064171123
64,1,meningioma,0.9901639344262295,0.9805194805194806,0.9973474801061007,0.9853181076672105
64,2,no_tumor,1.0,0.9925925925925926,1.0,0.996282527881041
64,3,pituitary,0.9831932773109243,0.9943342776203966,0.994475138121547,0.9887323943661971
65,0,glioma,0.992,0.9973190348525469,0.9971857410881801,0.9946524064171123
65,1,meningioma,0.9901639344262295,0.9805194805194806,0.9973474801061007,0.9853181076672105
65,2,no_tumor,1.0,0.9925925925925926,1.0,0.996282527881041
65,3,pituitary,0.9831932773109243,0.9943342776203966,0.994475138121547,0.9887323943661971
66,0,glioma,0.9946524064171123,0.9973190348525469,0.99812382739212,0.9959839357429718
66,1,meningioma,0.9869706840390879,0.9837662337662337,0.9964633068081344,0.9853658536585367
66,2,no_tumor,1.0,0.9901234567901235,1.0,0.9950372208436724
66,3,pituitary,0.9831932773109243,0.9943342776203966,0.994475138121547,0.9887323943661971
67,0,glioma,0.992,0.9973190348525469,0.9971857410881801,0.9946524064171123
67,1,meningioma,0.9869281045751634,0.9805194805194806,0.9964633068081344,0.9837133550488599
67,2,no_tumor,1.0,0.9876543209876543,1.0,0.9937888198757764
67,3,pituitary,0.9804469273743017,0.9943342776203966,0.9935543278084714,0.9873417721518989
68,0,glioma,0.9920212765957447,1.0,0.9971857410881801,0.9959946595460614
68,1,meningioma,0.9966996699669967,0.9805194805194806,0.9991158267020336,0.9885433715220948
68,2,no_tumor,1.0,0.9925925925925926,1.0,0.996282527881041
68,3,pituitary,0.9832402234636871,0.9971671388101983,0.994475138121547,0.990154711673699
69,0,glioma,0.9946236559139785,0.9919571045576407,0.99812382739212,0.9932885906040269
69,1,meningioma,0.9837662337662337,0.9837662337662337,0.995579133510168,0.9837662337662337
69,2,no_tumor,1.0,0.9925925925925926,1.0,0.996282527881041
69,3,pituitary,0.9831932773109243,0.9943342776203966,0.994475138121547,0.9887323943661971
70,0,glioma,0.992,0.9973190348525469,0.9971857410881801,0.9946524064171123
70,1,meningioma,0.9901639344262295,0.9805194805194806,0.9973474801061007,0.9853181076672105
70,2,no_tumor,1.0,0.9925925925925926,1.0,0.996282527881041
70,3,pituitary,0.9831932773109243,0.9943342776203966,0.994475138121547,0.9887323943661971
71,0,glioma,0.9946524064171123,0.9973190348525469,0.99812382739212,0.9959839357429718
71,1,meningioma,0.9869706840390879,0.9837662337662337,0.9964633068081344,0.9853658536585367
71,2,no_tumor,1.0,0.9901234567901235,1.0,0.9950372208436724
71,3,pituitary,0.9831932773109243,0.9943342776203966,0.994475138121547,0.9887323943661971
72,0,glioma,0.9946524064171123,0.9973190348525469,0.99812382739212,0.9959839357429718
72,1,meningioma,0.9869706840390879,0.9837662337662337,0.9964633068081344,0.9853658536585367
72,2,no_tumor,1.0,0.9901234567901235,1.0,0.9950372208436724
72,3,pituitary,0.9831932773109243,0.9943342776203966,0.994475138121547,0.9887323943661971
73,0,glioma,0.9946524064171123,0.9973190348525469,0.99812382739212,0.9959839357429718
73,1,meningioma,0.9901960784313726,0.9837662337662337,0.9973474801061007,0.986970684039088
73,2,no_tumor,1.0,0.9950617283950617,1.0,0.9975247524752474
73,3,pituitary,0.9859550561797753,0.9943342776203966,0.9953959484346224,0.9901269393511989
74,0,glioma,0.9946524064171123,0.9973190348525469,0.99812382739212,0.9959839357429718
74,1,meningioma,0.9901960784313726,0.9837662337662337,0.9973474801061007,0.986970684039088
74,2,no_tumor,1.0,0.9925925925925926,1.0,0.996282527881041
74,3,pituitary,0.9831932773109243,0.9943342776203966,0.994475138121547,0.9887323943661971
75,0,glioma,0.9946524064171123,0.9973190348525469,0.99812382739212,0.9959839357429718
75,1,meningioma,0.9901960784313726,0.9837662337662337,0.9973474801061007,0.986970684039088
75,2,no_tumor,1.0,0.9950617283950617,1.0,0.9975247524752474
75,3,pituitary,0.9859550561797753,0.9943342776203966,0.9953959484346224,0.9901269393511989
76,0,glioma,0.9946524064171123,0.9973190348525469,0.99812382739212,0.9959839357429718
76,1,meningioma,0.990228013029316,0.987012987012987,0.9973474801061007,0.9886178861788618
76,2,no_tumor,1.0,0.9950617283950617,1.0,0.9975247524752474
76,3,pituitary,0.9887323943661972,0.9943342776203966,0.996316758747698,0.9915254237288135
77,0,glioma,0.9946524064171123,0.9973190348525469,0.99812382739212,0.9959839357429718
77,1,meningioma,0.9901960784313726,0.9837662337662337,0.9973474801061007,0.986970684039088
77,2,no_tumor,1.0,0.9925925925925926,1.0,0.996282527881041
77,3,pituitary,0.9831932773109243,0.9943342776203966,0.994475138121547,0.9887323943661971
78,0,glioma,0.9946524064171123,0.9973190348525469,0.99812382739212,0.9959839357429718
78,1,meningioma,0.987012987012987,0.987012987012987,0.9964633068081344,0.987012987012987
78,2,no_tumor,1.0,0.9901234567901235,1.0,0.9950372208436724
78,3,pituitary,0.9859550561797753,0.9943342776203966,0.9953959484346224,0.9901269393511989
79,0,glioma,0.9946524064171123,0.9973190348525469,0.99812382739212,0.9959839357429718
79,1,meningioma,0.987012987012987,0.987012987012987,0.9964633068081344,0.987012987012987
79,2,no_tumor,1.0,0.9901234567901235,1.0,0.9950372208436724
79,3,pituitary,0.9859550561797753,0.9943342776203966,0.9953959484346224,0.9901269393511989
80,0,glioma,0.9946524064171123,0.9973190348525469,0.99812382739212,0.9959839357429718
80,1,meningioma,0.9869706840390879,0.9837662337662337,0.9964633068081344,0.9853658536585367
80,2,no_tumor,1.0,0.9901234567901235,1.0,0.9950372208436724
80,3,pituitary,0.9831932773109243,0.9943342776203966,0.994475138121547,0.9887323943661971
81,0,glioma,0.9946524064171123,0.9973190348525469,0.99812382739212,0.9959839357429718
81,1,meningioma,0.9869706840390879,0.9837662337662337,0.9964633068081344,0.9853658536585367
81,2,no_tumor,1.0,0.9901234567901235,1.0,0.9950372208436724
81,3,pituitary,0.9831932773109243,0.9943342776203966,0.994475138121547,0.9887323943661971
82,0,glioma,0.9946524064171123,0.9973190348525469,0.99812382739212,0.9959839357429718
82,1,meningioma,0.9901960784313726,0.9837662337662337,0.9973474801061007,0.986970684039088
82,2,no_tumor,1.0,0.9925925925925926,1.0,0.996282527881041
82,3,pituitary,0.9831932773109243,0.9943342776203966,0.994475138121547,0.9887323943661971
83,0,glioma,0.9946524064171123,0.9973190348525469,0.99812382739212,0.9959839357429718
83,1,meningioma,0.9901960784313726,0.9837662337662337,0.9973474801061007,0.986970684039088
83,2,no_tumor,1.0,0.9925925925925926,1.0,0.996282527881041
